WorkerId,AcceptTime,SubmitTime,Answer 53,type,grammaticality,sentence,response,rt,locative,subject,copula,question_number
4JFEABUXFUPWA6QMJMZ8XE15M7AK151S3N95O5VKU692TM5253,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,0,The jacket fit him well.,5,5754,on the sidewalk,conj_pl, are,12
9ZM800E6S9Y1OXDFPX7LR78QHR1ZGRYLW3GBAGJBHCM0XRWA5K,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,Some foxes lives in the woods behind my house.,6,7373,on the sidewalk,conj_pl, are,13
GFSCU3SYR84QF4PRPOTIEHXMM7YEU051AFCLBIRQRHVRGE9S3Y,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,The snake is I favorite animal.,1,6917,on the sidewalk,conj_pl, are,36
XB9945MM6R340K2GYTRO5ND991NSVYAFSAYCTOZB2IYD6VUK9I,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,A hawk is flying after she prey.,3,7239,on the sidewalk,conj_pl, are,37
SV605LQK2MXGPB7Q4P3OD3CEJSZP6IZVUXCOK8OKEHSV0EBNV0,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",target,1,There is magazines on the table.,2,6432,on the table,pl, is,34
QORFJXMHY4P2QE138IIK8VNDN4M9BIOIJZRNLRSC9TP6TU4UQ9,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,0,Some clothes of yours ended up in my laundry.,6,10854,on the table,pl, is,35
7NYPVS8KPIK3T8E5CMEQ564RO76VZR52W6PSPIJG9OMQ2U6F62,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,Every dolphin like to play.,4,6755,on the table,pl, is,18
3N60P0EX7OTRMT3C9DJ1CB8UIBL9IAMA5MPV0RM4BV7PM96GFQ,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",target,1,There are trucks in the driveway.,6,7172,in the driveway,pl, are,19
614QVM43EBC6NNH5CIJZYSV8HTRJW1N90TI0QCMHLV28SRJ0PS,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",target,1,There are a restaurant and a bank on this block.,5,9994,on this block,conj_sg, are,30
JNA5SHN15Q3DS9PNVU88I74NL4SI9VDO5IN3J1K2C89PZX8YHT,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,The elephant have a long trunk.,2,7414,on this block,conj_sg, are,31
Z6KWLS0J1ET7H5P4XQHF5Z8162WIUIUMF8V5TD4YPUWDZXTRW1,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",target,1,There's turtles and a shark at the aquarium.,3,9293,at the aquarium,conj_pl,'s,38
6NH195IYXVLO7Q4LERY7C1PSH7MYZUE1WXHS40HWTLMQY54SQB,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,1,Some deer make a home for they around here.,2,8966,at the aquarium,conj_pl,'s,51
1CWHL16HN5D5CWVRMXQ94OR3CYV53G95HP9GZ75FBGLEB4GBKL,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,0,Every dish he cooks is delicious.,4,9399,at the aquarium,conj_pl,'s,32
GOKRVS4PMW2IEWSC958JJAPSOS28X0Z3ZJRVE2YG4AX3KSDVRQ,Sat Jan 02 05:48:02 PST 2016,Sat Jan 02 05:56:55 PST 2016,"""ENGLISH""",filler,0,Some managers suggested that we fire him.,5,11536,at the aquarium,conj_pl,'s,52
LV793ZFOTUXVCS2FUW1JBLHIZ8EOC5LCM1KB9U33PVZIBOF1YP,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,All of the books on the shelf belong to her.,6,1860,,,,50
VMNFV36ILQVGOV680C1DXZI4DNJ6IWV635ZD08LZNJJIMPJN4I,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,A male lion have a large mane.,1,5444,,,,33
7ALTEO2VSYKYKJPND2REB3TC9G983I41CZP6UQUNSN2FF9EGP9,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,The elephant has a long trunk.,7,4329,,,,39
NMAMN810Y9OE88J4MEDXXPXQFIZMFWT79OHOHE7OTFAYENTH7G,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,All of the airplanes take off from this runway.,6,4351,,,,29
2TBAJ11E4CLQ50OOM2W7R3AS1QHU2JZ6T3OV4SYFXPOK1MD6YP,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Some bicycles have to be fixed.,7,4364,,,,28
Q705JMEV0S6YST4YJKQYSDMY00BIPWK69AWPEZ5CSJ2456KS77,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,The men play checkers in the park.,6,1886,,,,25
5A0KWVO5EP2MV4R8QC4IQKYYDJ45BSN6WRXWWHEO7K9LZDL86P,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,All of the birds sleeps on my roof.,3,5420,,,,24
29GSGXZJCZGBY04U3MJKXA9WXULWINC7YR5ENB6H87TYV2BEHI,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Some deer make a home for themselves around here.,6,2549,,,,27
ZP31R3DNDCR7KB2L7WE4DONC4DOSOJQICXYYBGXUI1JU34H8IX,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,0,There is tables in the lounge.,4,5444,in the lounge,pl, is,26
WBZP4YNOET2WQWOQMVUQIRWVHQJTJYQ4TM5KC6PYXAFIK1CQ24,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,6,4467,in the lounge,pl, is,21
T0II9WM1WI8YEC1M20D8IUOASL4EMRQAMT99O69RRU8JI3HH9L,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Some clothes of yours ended up in my laundry.,6,5796,in the lounge,pl, is,20
4GLEJDA77E1K9QQ6OI99Q5Y75UTDVGDHJRB4WRCUPL9US26SLL,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,A hawk is flying after she prey.,1,2725,in the lounge,pl, is,23
C4ZEXAC7KA44DHGJ6PNSDQ5539LEO2U35AVTUQKEVE852JB0UO,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There's a pigeon and a squirrel on the sidewalk.,7,4628,on the sidewalk,conj_sg,'s,22
MD0HUCN2J6DZFMDNK3KE1NVKGN5KA8ZYVELUJUH3D8IRD9UW6Z,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There is trees and a bush in the yard.,6,2460,in the yard,conj_pl, is,47
L5PJPEHUX1SE0AJVQC38TLV8LWSZ27W4VPLH4GU2QDS9GPXK0Y,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,A backpack carry all of my textbooks.,2,5069,in the yard,conj_pl, is,46
1NKUWCIJBB7P9R7XX5W97RPSB0EV7TRQ5QFVRRS9DM9VYJ6KEN,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,All of the students eat in the cafeteria.,6,4444,in the yard,conj_pl, is,45
DNZ6XNFP0YDXWM3677M87IUHL5YUSHRUBPW4R1HQL5HEP44RTS,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,7,7820,in the yard,conj_pl, is,44
RMIQF2GKU5IYIQ7VLCALHIFOLJA2QEI4ITU9JPQLWYXTA0NSB6,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The employee have come in late every day.,1,4137,in the yard,conj_pl, is,43
BS453GLF4DI8QUOZIK8QB8G9OV0YHFNO3RE7WSNGXZLPHDPLW8,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There is a magazine on the table.,7,3831,on the table,sg, is,42
1JIJ2L9MWR8JD9O920A6BD0RMSQIUDFG0CZX5ODJG6KAOVM54H,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,A basketball player was cut from the team because him did not come to practice.,1,2433,on the table,sg, is,41
0VJ15FU9AR4FMYJ9ETP7BGUB21I5ML663U61IYAKX0S62DT8FB,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Every spider scares I.,1,3485,on the table,sg, is,40
8NEV03ER0WH8PIPXLYZLGGZO60SMHN6EGHQRKK10KPRU5I9WS6,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The computers at the university costs thousands of dollars.,7,2052,on the table,sg, is,49
YKIOAQE5EJVTHU83I2C4EOIF65UCCL1NHKQV9UWSFCLNT16OY3,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Some managers suggested that we fire him.,6,2006,on the table,sg, is,48
6XYV15IK8XAFGLZWWRWP1XZ3AI5ZWIJCY2C3PSY35WSBS70CYU,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Some women runs the shop.,3,2773,on the table,sg, is,6
1GN8SPDTKXBQFTNM701HZAJG3TUB3JRP69JE1XO6IO5G0DTD3B,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There's a turtle at the aquarium.,5,3004,at the aquarium,sg,'s,7
7O379CUB690KMYPBF9GTL6SVJ2PEHH8KAXN19SH8YXCZHSVNII,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,His phone's screen is broken.,5,6770,at the aquarium,sg,'s,4
VWI00NTW72B5S2O9KA158M25122UWS6JBX1J8S7Y500HC9GEIP,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,All of the doctors said that she was healthy.,5,3068,at the aquarium,sg,'s,5
6PAQHWY5CCVVSENIHQ150HF8ID3CIBBYIZ6FNJB684CKNIZDIF,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Children plays in this park all the time.,7,2554,at the aquarium,sg,'s,2
VTTAW2LXMUEB2TR2NAFGQ37CZ3S8600W6577MWTGUAPQ6BU4ZW,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,My stereo have not worked for a while.,3,2006,at the aquarium,sg,'s,3
EWMJG2UAPGFVQQCT62NQKYA54531AY6E9C40RP5K1R0GWYQ4CK,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,I gave the package to her yesterday.,7,3855,at the aquarium,sg,'s,1
JXJQW1AAM2L0PJKWKLJHMILQ4K3QMRVA2WN8B2RULYRA57XMG4,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,6,3747,at the aquarium,sg,'s,8
6596EJJD6CUPFJMU5EQ1S4BANVHCWUADV43CSASKM94H01GZE8,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,All of the mice were in their cages.,6,1547,at the aquarium,sg,'s,9
ZB2JRCX4C251GVRZJ4DW1PV0P5J8S2U7CIRY3YQUAJBL4916BH,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,0,There's cats in this house.,5,19756,in this house,pl,'s,14
DN7WR7EG5KGX2DSPNHTHGAPKJP5WJBUGRGYFR9NXW0OW0OPXV0,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Some foxes lives in the woods behind my house.,6,4541,in this house,pl,'s,15
8KOX7NJU74AD3322G1OZI1ZOD81PUZQ6JY5TRTC349Z9HCSAUF,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The politicians debated among themself in private.,6,1790,in this house,pl,'s,16
OQATWZCU82GGHOWOPNCEL32G1X0EL6NGIZSJCU6Z9OVCAWZHZW,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,A teacher has to be present during the exam.,6,4042,in this house,pl,'s,17
XWLC5CTXXZRDJVKE027Z7LTNX328Z211BVY6R13KWJXGSALWMI,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Every parent with a daughter loves she.,1,2862,in this house,pl,'s,10
U7PS2AC2MI0D5RDO9S84RKRJWXE3TGUIFT99ZN7L9HLC45R8OZ,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There are a truck and a minivan in the driveway.,3,3709,in the driveway,conj_sg, are,11
V0U71PVEX31K1I8CYGLODCUW97K4NMLZJ87TFT75PXNIDTXO73,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,An apple fell from the tree and hit me.,7,2827,in the driveway,conj_sg, are,12
E3KG7EZ9Y3LIMVQ72TXM8KJW1P4Y0O74345BHJ6RKMAF81I2D2,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The jacket fit he well.,1,3978,in the driveway,conj_sg, are,13
VFFWXOZOT5AME19XJBUNS8YR661MCXBVD80Y7TPLJVOC5A623W,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The snake is I favorite animal.,1,4620,in the driveway,conj_sg, are,36
IYDNGH84UCDGOPXF0PR3VLB4QQ3I4W5E4BN83VR928EM19MX9Q,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Every dish he cooks is delicious.,7,2093,in the driveway,conj_sg, are,37
2NQN8YU62243QGSOPZ7ZQULQUJP71CGV1CB1WG3M5EQF4GZW6I,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The stapler require extra-large staples.,7,2036,in the driveway,conj_sg, are,34
JXEBZ5ZRI65E8DST2XGMKOMCSYASN90QYCZX7N86XV29DZQK93,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There are restaurants on this block.,7,9933,on this block,pl, are,35
MTJYG56VNFNDJ0EFS5PS07PU9FWLSUTOAUBJV99YS418NQQ1U8,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,1,There's giraffes and a panda in the zoo.,2,3595,in the zoo,conj_pl,'s,18
JANH3BQUFXZOZZFFZULA7Y0S47OMSQ40UIJKW455P3OUXEOP79,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,Every government official plan to attend the meeting.,5,4236,in the zoo,conj_pl,'s,19
1Q7B8MBGT96PH8DJXTTJ0DP1YK5E4CEDBQMJ95FZH86H6D6NHX,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Every dolphin likes to play.,6,2266,in the zoo,conj_pl,'s,30
BYTMK3B2QDZM6PT2B9PH6D8JJK83TIM5OX6XWJ07HNJHLLOWDZ,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,0,There are a duck in the pond.,1,3532,in the pond,sg, are,31
ZMRMDXFCD5ZQAZCCXIRFSF86PUIZQVRXUJM6IBBZDFHJS6DDO6,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,0,There is a pillow and a blanket on top of the bed.,5,3669,on top of the bed,conj_sg, is,38
KGAWTRQBW5TSZBGHP83MAOXTRS9TKXVPIFJK2IWYST5JHZEBW5,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",target,0,There are chickens and a horse at this farm.,7,2469,at this farm,conj_pl, are,51
4QZFB4UEU8Q3KECY8XH8C36H2Z5IXDUX7WRZJCTC8T2JD1HN02,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,1,The skunks loves to spray me.,3,8037,at this farm,conj_pl, are,32
76P8KMMFKAAC5ESRADB9TP2R97OO35O4EW0I2N7SXGF1XMEZVW,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:57:22 PST 2016,"""English""",filler,0,Every house in the neighborhood has internet access.,7,1935,at this farm,conj_pl, are,52
BNGNEO1L1HN2RN2UKP8IRC9Y0JCKPWI0ZPNKWPABJAQK2PMYEC,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,7,1819,,,,50
EYIOB95AJI0VUKUZ32IBH8WWJ78REU22BZMNOKOMJBSOMGNSKW,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,The jacket fit he well.,1,2223,,,,33
G0M226SN81PN7GL5L94KECVVAFE1FENWONOW59ZJC8HI4B6MAM,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,1,5115,,,,39
DCTFW4CZ8EOKTKPFIJZ6V6CHK99AR6RBB0I9B12FBXZ6Z8FXSK,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The snake is my favorite animal.,7,3086,,,,29
QX1IAE1ZFO00XIVW2BNA3BBCA0CBSE5KJ4U0SQM4DYY0O631MJ,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,All of the students eats in the cafeteria.,2,5199,,,,28
19WY43L5QLPIKDTIZJ2MW0YRWHG7ZBYYH50RAC5R8GEWQNI9KQ,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,A teacher has to be present during the exam.,6,3440,,,,25
M0PM9N7ORVHJXW9SWRBA031UC5RDCYQCZ4BVSHLLKDR2YIRTRW,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,Every parent with a daughter loves her.,5,27743,,,,24
WAYTD04EO41KAX6USU554CGBPC1ZZL13AWQZ8RTWYYV0IHL421,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,Every dish he cooks is delicious.,7,2761,,,,27
R55YYEXHX127UA6QOWOA4XA27CB9FHUIVYFQKKIYTQGFBL5ZWB,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,0,There is a chicken at this farm.,7,2965,at this farm,sg, is,26
BMB77315GMOSGED83XF1GJO8BH1J0J5J56CDKTOI96X0LMVM5X,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,6,6144,at this farm,sg, is,21
4OZ37DVFQ07WVU4HZE0UA495UBWVQ00PR9FQDZBOJ56AXX2JHC,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,Every house in the neighborhood has internet access.,7,3939,at this farm,sg, is,20
42RW8QJ8RVWP3CXQTM8LM5HC3JGD2IFTBYKQSAKU929F2TY7U6,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,All of the airplanes takes off from this runway.,6,6792,at this farm,sg, is,23
100T817F1B9XP25T3JRHJ0POGZZWH2BOA7UTYBWK9H4CXVSX59,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,1,There is trees in the yard.,4,9254,in the yard,pl, is,22
TT2NIOB3RJ7L11UOZX47IJDH5U5ZHFEH3KPQ96YVKDE6VRFVVA,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,All of the birds sleeps on my roof.,7,1527,in the yard,pl, is,47
2G765ZNKTS5CPC4MH8FY5OTUJBQWHDYW5OR0PP75X8593G8E72,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,1,There are magazines and a book on the table.,7,1592,on the table,conj_pl, are,46
4FP7LOAHUF47ZED13O5TZMX3PXGR94T7P5AZAPUY9L28Q2W0CI,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,Some women run the shop.,7,1662,on the table,conj_pl, are,45
NFHTHK34T31CX0VT79SKLWQ246MJAYE2WHDKQ8OYJWRUZ83TO3,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,A male lion have a large mane.,1,2309,on the table,conj_pl, are,44
ANOO4A8A6FGDVON8XEPFEGXIVKFEHLOOX5WU5Q2CG7TBZCYSXD,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,All of the mice were in their cages.,7,1734,on the table,conj_pl, are,43
CEEO6ZVS5XB7GK04BDOE9E28F7UQM7Y0JS72EG0BD9RAWYSQFG,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,0,There's a truck and a minivan in the driveway.,7,1786,in the driveway,conj_sg,'s,42
MR77QTNWTH8L33DNNT1RAS3B4TB4I5ODQ8Z3NZO9Z3P87Q27LB,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,Every government official plan to attend the meeting.,7,2128,in the driveway,conj_sg,'s,41
WAG7O0SU28CKEN0B1N229W8Q3ILGW0BATN82YA6J180VK6NRNL,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The skunks love to spray me.,7,2337,in the driveway,conj_sg,'s,40
3MZO22KJF5YSCSL3F81QHQYYCSH9M73S44N4DUAUB4QN2SM94R,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The elephant has a long trunk.,7,1948,in the driveway,conj_sg,'s,49
HT1U6KTIKNSJ9J7I1KLVIDDJMKBU2CCO81FA5H3J1Z9J0BFF6C,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The politicians debated among themselves in private.,7,2184,in the driveway,conj_sg,'s,48
IFZ86GWQYV7KSTVHMEY1NRPNZ0BY1RS3PGZILYJ0OCTFLDDLO7,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,0,There are restaurants on this block.,6,6196,on this block,pl, are,6
FCM2JVECODWLN22IAF0ENPOQ1AC2ASXEQIWUOFE3RR5X5GN19D,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,Every dolphin like to play.,7,7966,on this block,pl, are,7
OIK3YUS3D7CGQSSQT35NUIJ5IARUI4JD34ND2ZFROGDTM09ZP4,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,I gave the package to she yesterday.,1,4236,on this block,pl, are,4
BLVTGY9EFRHC80Y4ELLNJ5ENUW6MRCGP8GT3HX12D77V37JQKI,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,A backpack carries all of my textbooks.,5,4455,on this block,pl, are,5
9VA743JVRNT315L3ZS0HKJYUB9PCLXJ313Q4H3LMTPICEO99Q3,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,My stereo has not worked for a while.,6,3619,on this block,pl, are,2
WCOXMGTL7P9KZOI30HV7CDVJM725OJU5OPJZN7V0VV9PR4PRFC,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,He phone's screen is broken.,2,4763,on this block,pl, are,3
0LNCTX0ZLU5QUWSXZP1YRTBYZE0K9JRYCRC0QMXFN5ZHV7EP34,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,Children play in this park all the time.,6,7013,on this block,pl, are,1
7CCOPBFP0VWNY1R0XALIVF4YTKFBFO1WFAGAQWIIR0XF65EG9J,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,The computers at the university costs thousands of dollars.,7,5050,on this block,pl, are,8
Z1IS506Q5IRTTL7Z8E747J1D4ZR6JB1N4TA1W34UXY7ZFJBDKR,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,Some foxes lives in the woods behind my house.,5,4460,on this block,pl, are,9
NO5KZ0VHKXF874YAUMYMUYVC22VEQKLDOSDPK4VQE98IZ6VQPH,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The employee has come in late every day.,5,9229,on this block,pl, are,14
RVOJZAX4RJ7KTYLSMIV1RDMB3GHZJHQ718PSZCQ0YC9EQMBR66,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,0,There are a duck and a swan in the pond.,1,3027,in the pond,conj_sg, are,15
2X54O7T1334Z0HZ2LMK294T742E0UHST8E1PR3ONL8F4KUUE9V,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,All of the doctors said that she was healthy.,6,6029,in the pond,conj_sg, are,16
WJZUFBPR5VYTTQKT02SHVWVSW3G4SG0IVTEKFIJILLQQVNT45B,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,Some bicycles has to be fixed.,2,7077,in the pond,conj_sg, are,17
IB61PYIKDVVMD2WVE4PEQZF9K02VCU7C8BPD2V1A2FY6M21NOU,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",target,1,There's pillows and a blanket on top of the bed.,5,4956,on top of the bed,conj_pl,'s,10
MXQRILH7XD94P6JQHAKROWC0IEX2QMFUIKYK8PWA5D3I37P53K,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,1,All of the books on the shelf belong to she.,1,7421,on top of the bed,conj_pl,'s,11
M9Z60HAKH7O80M4WOMZ9CPLB5LPP8XICE1OJW5CF774ROZ74TR,Sat Jan 02 05:44:51 PST 2016,Sat Jan 02 05:58:41 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,6,6669,on top of the bed,conj_pl,'s,12
